ID,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,IfSingle,EnrollDays,Expenses,NumPurchases,NumAcceptedCmp,AcceptedAnyCmp
10390,2,Married,26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,55,0,430,30,4,0,No
4698,4,Married,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,31,0,534,410,14,0,No
7793,1,Together,62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,38,0,462,800,21,1,Yes
1745,4,Divorced,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,52,1,641,1313,19,1,Yes
10590,4,Together,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,58,0,616,1483,22,0,No
5080,1,Single,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,21,1,411,1258,16,1,Yes
8369,1,Together,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,27,0,847,28,3,0,No
5232,1,Married,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,49,0,313,227,10,0,No
2407,1,Married,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,32,0,816,1555,19,2,Yes
3834,1,Single,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,52,1,629,861,21,0,No
7912,1,Married,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,36,0,593,103,6,1,Yes
7712,4,Single,62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,68,1,222,634,18,0,No
1065,1,Single,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,51,1,342,1918,18,0,No
7275,3,Single,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,43,1,605,131,7,0,No
1343,1,Together,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,46,0,801,586,16,0,No
1384,0,Married,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,22,0,378,62,5,1,Yes
9967,1,Divorced,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,40,1,555,447,14,0,No
6181,2,Together,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,64,0,858,939,26,0,No
10507,2,Divorced,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,37,1,499,797,11,1,Yes
2674,3,Single,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,56,1,971,1143,15,1,Yes
2698,1,Single,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,38,1,513,415,14,0,No
3231,1,Married,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,41,0,376,30,4,0,No
4096,3,Divorced,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,46,1,345,187,9,0,No
10476,1,Married,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,56,0,207,251,10,0,No
5948,1,Single,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,39,1,221,237,10,0,No
9140,2,Together,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,54,0,346,91,6,0,No
10258,3,Single,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,49,1,549,35,4,0,No
5675,4,Divorced,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,54,1,970,493,16,1,Yes
4743,4,Married,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,45,0,643,971,23,0,No
8805,1,Single,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,54,1,1028,371,13,0,No
1542,1,Single,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,39,1,341,396,14,0,No
6770,1,Married,21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,29,0,473,68,5,2,Yes
8773,3,Together,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,43,0,529,322,12,1,Yes
10475,3,Together,51381.5,0,1,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,44,0,701,317,12,0,No
10420,3,Divorced,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,59,1,215,222,9,0,No
7514,2,Together,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,58,0,639,177,8,0,No
2902,1,Together,51381.5,1,1,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,56,0,1002,45,4,0,No
4345,2,Single,51381.5,1,1,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,50,1,5,21,3,0,No
793,1,Married,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,41,0,909,45,5,0,No
10909,1,Married,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,66,0,325,1899,20,2,Yes
3769,4,Together,51381.5,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,0,306,42,4,0,No
8702,2,Together,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,38,0,473,22,4,0,No
4791,1,Together,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,34,0,720,41,4,0,No
2963,1,Together,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,35,0,304,1440,20,0,No
8216,3,Married,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,42,0,391,325,11,0,No
8140,1,Together,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,41,0,636,95,7,0,No
10146,4,Together,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,0,306,42,4,0,No
5289,2,Single,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,39,1,816,72,4,0,No
2587,4,Married,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,42,0,205,20,5,0,No
4405,3,Married,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,58,0,494,789,21,0,No
8663,1,Divorced,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,40,1,198,15,3,0,No
2589,1,Divorced,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,42,1,157,59,6,0,No
3421,3,Divorced,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,46,1,594,908,21,0,No
10490,4,Married,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,45,0,785,417,12,0,No
4094,1,Married,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,53,0,833,289,11,0,No
9958,1,Married,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,42,0,252,769,20,0,No
2534,1,Married,37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,61,0,229,188,8,0,No
4188,1,Single,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,57,1,845,354,11,1,Yes
6613,3,Married,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,44,0,726,727,20,0,No
10827,4,Married,36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,47,0,881,146,7,0,No
5491,3,Together,47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,63,0,397,319,12,0,No
8402,3,Married,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,61,0,354,794,20,0,No
8783,1,Married,57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,64,0,849,454,15,0,No
10010,4,Divorced,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,61,1,910,152,7,1,Yes
618,4,Married,69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,37,0,799,797,21,0,No
9121,1,Married,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,42,0,565,1690,14,4,Yes
361,3,Married,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,45,0,291,20,3,0,No
4310,1,Married,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,70,0,318,1428,20,2,Yes
2678,1,Single,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,24,1,661,209,8,0,No
6376,1,Single,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,35,1,426,545,15,0,No
524,0,Together,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,48,0,689,96,5,0,No
10341,1,Together,51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,66,0,286,222,9,0,No
5654,1,Married,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,42,0,265,61,5,0,No
4098,1,Married,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,41,0,312,44,6,0,No
5824,4,Together,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,42,0,32,8,3,0,No
7000,2,Single,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,42,1,419,817,22,0,No
2561,1,Single,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,48,1,755,1371,19,1,Yes
5229,4,Together,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,45,0,293,42,4,0,No
4086,1,Married,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,55,0,708,60,4,0,No
2428,1,Married,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,44,0,610,78,6,0,No
8254,4,Married,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,40,0,602,23,3,0,No
2836,4,Married,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,0,446,19,3,0,No
8418,2,Single,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,56,1,251,61,5,0,No
1362,1,Single,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,42,1,612,449,13,0,No
7152,3,Married,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,31,0,581,37,4,0,No
10033,2,Divorced,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,41,1,296,38,4,0,No
9349,1,Married,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,29,0,352,1131,22,2,Yes
274,1,Single,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,41,1,348,34,5,0,No
3388,1,Divorced,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,47,1,402,294,12,0,No
922,2,Married,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,35,0,610,48,4,1,Yes
8588,1,Married,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,53,0,833,289,11,0,No
2518,2,Together,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,28,0,680,30,3,0,No
574,1,Married,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,50,0,227,125,6,0,No
3220,1,Married,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,31,0,660,156,7,0,No
5967,1,Together,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,62,0,506,70,6,0,No
1183,3,Married,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,65,0,441,22,3,0,No
6856,1,Together,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,35,0,1002,65,6,1,Yes
4530,3,Widow,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,66,1,773,1930,20,2,Yes
1553,1,Together,82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,68,0,435,2283,22,2,Yes
4682,1,Married,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,56,0,417,310,12,0,No
8204,2,Married,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,43,0,720,1319,17,0,No
5221,1,Married,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,57,0,1059,879,22,1,Yes
1232,4,Together,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,32,0,407,1244,16,0,No
1927,2,Together,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,41,0,258,690,13,0,No
5788,1,Together,46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,42,0,657,209,9,0,No
6652,1,Married,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,49,0,91,1134,16,0,No
6246,1,Single,73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,61,1,388,1507,22,1,Yes
5975,4,Single,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,47,1,432,57,5,0,No
6875,4,Together,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,49,0,830,529,15,0,No
4399,1,Together,68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,45,0,164,1091,15,0,No
4042,1,Divorced,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,43,1,784,180,8,1,Yes
2157,1,Together,26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,42,0,370,77,6,0,No
10133,1,Single,93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,44,1,4,2349,25,4,Yes
2525,4,Married,38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,40,0,813,534,16,1,Yes
8233,3,Widow,64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,64,1,314,556,17,1,Yes
9483,1,Together,57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,55,0,474,637,18,0,No
2945,4,Together,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,59,0,237,46,4,2,Yes
10403,1,Together,16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,36,0,171,44,6,0,No
5074,3,Married,28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,28,0,486,47,4,0,No
10524,3,Divorced,49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,51,1,534,795,18,0,No
4690,1,Married,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,61,0,661,586,17,0,No
7521,1,Together,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,62,0,366,1574,19,1,Yes
7196,4,Married,41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,64,0,126,13,3,0,No
4406,1,Together,67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,44,0,689,1471,21,0,No
9672,2,Married,23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,44,0,350,65,5,0,No
4864,1,Married,34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,37,0,669,175,8,0,No
4706,1,Single,34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,48,1,588,40,4,0,No
4070,4,Married,94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,45,0,1062,1078,17,3,Yes
25,1,Married,65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,56,0,750,1115,19,0,No
3697,1,Together,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,60,0,369,134,7,0,No
217,3,Single,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,58,1,743,1540,22,0,No
4220,4,Married,59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,44,0,663,87,6,0,No
5286,3,Single,41020.0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,27,1,404,217,9,0,No
9559,4,Married,57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,53,0,316,1034,25,1,Yes
2849,1,Single,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,35,1,701,1180,24,0,No
7787,1,Together,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,54,0,827,819,20,0,No
3102,2,Together,19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,33,0,416,32,4,0,No
5868,1,Married,19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,34,0,471,46,4,0,No
8370,2,Together,75484.0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,38,0,1032,1159,16,0,No
9988,3,Single,70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,38,1,643,860,22,0,No
2939,3,Together,79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,44,0,167,1631,14,0,No
5529,4,Together,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,68,0,61,444,15,1,Yes
9743,1,Married,76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,59,0,400,1910,27,1,Yes
5763,3,Together,49854.0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,42,0,421,380,13,0,No
3478,4,Married,60585.0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,43,0,530,736,20,1,Yes
7494,4,Divorced,42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,64,1,684,269,11,0,No
1763,1,Together,87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,26,0,497,2524,28,4,Yes
7250,1,Together,57867.0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,36,0,695,612,18,0,No
2005,1,Married,35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,24,0,389,75,6,0,No
10770,1,Married,65492.0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,55,0,314,1045,24,0,No
6885,1,Divorced,32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,37,1,693,55,5,0,No
2072,4,Together,53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,45,0,842,1064,15,2,Yes
9463,1,Together,71706.0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,55,0,753,1443,21,0,No
6318,1,Married,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,26,0,692,1366,29,0,No
4093,3,Together,53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,39,0,399,436,12,0,No
5751,2,Divorced,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,41,1,296,38,4,0,No
3340,1,Married,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,37,0,841,436,14,1,Yes
3594,3,Married,54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,41,0,939,747,19,0,No
3584,4,Single,49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,59,1,838,1396,20,2,Yes
3643,3,Married,63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,40,0,261,928,13,1,Yes
851,3,Married,57136.0,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,42,0,455,642,17,0,No
7706,2,Together,46772.0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,39,0,878,1048,24,1,Yes
3967,4,Married,78931.0,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,43,0,407,943,23,0,No
10128,1,Together,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,56,0,487,907,22,0,No
486,1,Married,84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,26,0,307,1198,17,0,No
9,3,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,39,1,840,120,7,0,No
9451,1,Married,73538.0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,49,0,741,1658,23,0,No
9264,1,Married,79529.0,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,28,0,223,1638,21,0,No
3865,2,Together,20981.0,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,37,0,585,73,6,1,Yes
2853,1,Single,51766.0,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,34,1,33,275,10,0,No
1490,1,Married,55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,52,0,738,854,21,0,No
6310,1,Married,33039.0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,36,0,453,78,6,0,No
10380,3,Married,37787.0,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,42,0,442,106,6,0,No
3887,1,Single,27242.0,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,44,1,755,106,5,1,Yes
4278,4,Single,87188.0,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,31,1,640,1923,18,1,Yes
8643,1,Together,69930.0,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,43,0,559,1662,21,0,No
1998,1,Single,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,38,1,157,84,6,0,No
10795,4,Married,37401.0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,41,0,184,48,5,0,No
11110,1,Single,3502.0,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,41,1,602,5,0,0,No
2408,1,Married,58597.0,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,38,0,746,733,20,0,No
202,4,Widow,82032.0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,66,1,216,1234,17,0,No
7998,1,Together,28087.0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,56,0,754,112,6,0,No
830,4,Single,74004.0,0,0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,27,1,285,1658,14,3,Yes
3536,1,Together,19740.0,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,54,0,622,55,5,0,No
6050,2,Married,57036.0,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,39,0,754,1513,22,1,Yes
125,2,Together,53083.0,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,56,0,570,271,11,1,Yes
3463,4,Married,69283.0,0,1,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,39,0,175,904,23,0,No
2804,3,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,39,1,840,120,7,1,Yes
3745,2,Married,23331.0,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,26,0,971,103,6,0,No
9771,2,Single,23331.0,1,0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,26,1,940,269,11,0,No
451,1,Single,9255.0,1,0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,25,1,351,22,4,0,No
10530,4,Widow,67786.0,0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1,55,1,512,1156,15,1,Yes
1079,4,Married,71969.0,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,43,0,781,1086,16,1,Yes
8920,3,Single,59235.0,1,0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,47,1,370,1128,25,0,No
6678,1,Together,31928.0,1,0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,25,0,253,72,7,0,No
3852,3,Together,74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,53,0,490,964,23,0,No
